City/Town,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,Actor,Claim,pro_anti_flag,EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,File,address,Address,Latitude,Longitude
Appleton,Pierce Park,WI,US, 3/24/2018,hundreds,200,,200,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.wearegreenbay.com/news/local-news/appleton-green-bay-groups-participate-in-march-for-our-lives/1075380543,https://www.postcrescent.com/story/news/2018/03/24/march-our-lives-fox-cities-students-supporters-rally-against-gun-violence/455387002/,,,March,"Appleton , WI, US","Appleton, WI, USA",44.2619309,-88.4153847
Ashland,Corner Park,WI,US, 3/24/2018,more than 200,200,,200,general protestors,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.richlandsource.com/ashland_source/march-for-our-lives/image_d98b5e2c-2f83-11e8-a4d3-5b746726667f.html,,,,March,"Ashland , WI, US","Ashland, WI 54806, USA",46.5924428,-90.8837982
Elkhart Lake,East Rhine Street,WI,US, 3/24/2018,several hundred,300,,300,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,https://twitter.com/indivisiblewi06/status/977886135916646405,https://www.sheboyganpress.com/videos/news/local/2018/03/24/march-our-lives-elkhart-lake-wis.-students-and-adults-want-end-gun-violence/33254549/,,,March,"Elkhart Lake , WI, US","Elkhart Lake, WI, USA",43.8333269,-88.0178729
Fort Atkinson,,WI,US, 3/24/2018,FB: 72,72,,72,general protestors,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,https://www.facebook.com/events/227077491198676,,,,March,"Fort Atkinson , WI, US","Fort Atkinson, WI, USA",42.9288944,-88.8370509
Green Bay,,WI,US, 3/24/2018,hundreds,200,,200,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,https://twitter.com/6petsmom/status/977737689662410753,https://www.greenbaypressgazette.com/story/news/education/2018/03/24/hundreds-march-green-bay-protest-gun-laws/434386002/,,,March,"Green Bay , WI, US","Green Bay, WI, USA",44.5133188,-88.0132958
Janesville,downtown,WI,US, 3/24/2018,more than 400,400,,400,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.gazettextra.com/multimedia/videos/march-for-our-lives-protests-in-janesville/youtube_e714643b-5fc8-5fcd-a5cf-ec6e9696c727.html,,,,March,"Janesville , WI, US","Janesville, WI, USA",42.6827885,-89.0187222
La Crosse,Burns Park to Cameron Park,WI,US, 3/24/2018,more than 1200,1200,,1200,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.wxow.com/story/37802189/2018/03/Saturday/la-crosse-march-for-our-lives,https://www.facebook.com/events/2088125148089381/,http://www.weau.com/content/news/March-For-Our-Lives-reaches-La-Crosse-477841803.html,,March,"La Crosse , WI, US","La Crosse, WI, USA",43.8137751,-91.2519017
Madison,capitol,WI,US, 3/24/2018,estimated 3000,3000,,3000,general protestors,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://host.madison.com/wsj/news/local/march-for-our-lives-draws-thousands-to-wisconsin-capitol/article_87c222f9-1998-5223-b532-5f830a1f6fc9.html,http://host.madison.com/wsj/news/local/education/local_schools/thousands-of-madison-area-students-walk-out-for-gun-control/article_473f920e-3cba-5b2d-a8bc-8870183db9c1.html,,,March,"Madison , WI, US","Madison, WI, USA",43.0730517,-89.4012302
Marquette,Washington Street to Marquette Commons,WI,US, 3/24/2018,three to four hundred,300,,400,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.upmatters.com/news/local-news/hundreds-attend-march-for-our-lives-in-marquette/1080517616,https://abc10up.com/2018/03/26/students-participate-in-march-for-our-lives/,,,March,"Marquette , WI, US","Marquette, WI 53946, USA",43.7474805,-89.1387265
Milwaukee,County Courthouse to Red Arrow Park and City Hall,WI,US, 3/24/2018,at least 12000,12000,,12000,march for our lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,https://www.jsonline.com/story/news/2018/03/24/thousands-students-supporters-march-milwaukee-stricter-gun-control/455406002/,,,,March,"Milwaukee , WI, US","Milwaukee, WI, USA",43.0389025,-87.9064736
Minocqua,Torpy Park,WI,US, 3/24/2018,hundreds,200,,200,Northwoods Progressives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.wjfw.com/storydetails/20180324224613/hundreds_march_through_minocqua_to_protest_gun_violence,,,,March,"Minocqua , WI, US","Minocqua, WI 54548, USA",45.8710837,-89.7092705
Racine,Washington Ave.,WI,US, 3/24/2018,around 250,250,,250,general protestors,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,https://www.jsonline.com/story/news/2018/03/24/thousands-students-supporters-march-milwaukee-stricter-gun-control/455406002/,http://journaltimes.com/news/local/rally-for-peace-draws-crowd-of/article_2672f074-4079-5f2e-8dcb-8aeb7e2543db.html,,,March,"Racine , WI, US","Racine, WI, USA",42.7261309,-87.7828523
Spooner,Walnut and River streets,WI,US, 3/24/2018,count pic ,20,,20,march for our lives,support gun control,Pro-Gun Reform,protest,0,0,0,0,1,1,http://www.apg-wi.com/spooner_advocate/multimedia/photos/a-march-for-our-lives/collection_cc827174-31ff-11e8-9f42-9be46b514830.html#10,,,,March,"Spooner , WI, US","Spooner, WI 54801, USA",45.8224475,-91.8893431
Stevens Point,University of Wisconsin-Stevens Point,WI,US, 3/24/2018,na,270,,270,march for our lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,https://www.stevenspointjournal.com/story/news/2018/03/24/central-wisconsin-students-join-march-our-lives-rallies-protest-gun-violence/456049002/,form,,,March,"Stevens Point , WI, US","Stevens Point, WI, USA",44.5235792,-89.574563
Wausau,the 400 Block downtown,WI,US, 3/24/2018,estimated 200,200,,200,march for our lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,https://www.stevenspointjournal.com/story/news/2018/03/24/central-wisconsin-students-join-march-our-lives-rallies-protest-gun-violence/456049002/,,,,March,"Wausau , WI, US","Wausau, WI, USA",44.9591352,-89.6301221
Beckley,Shoemaker Square,WV,US, 3/24/2018,around 40,40,,40,march for our lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.wvnstv.com/local-news/raleigh-county/march-for-our-lives-in-beckley/1075456794,,,,March,"Beckley , WV, US","Beckley, WV 25801, USA",37.7781702,-81.1881557
Charleston,Capitol steps,WV,US, 3/24/2018,from photo: dozens,24,,24,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,https://www.wvgazettemail.com/news/kanawha_county/students-lead-march-for-our-lives-rally-at-wv-capitol/article_b23f8500-9d93-51cc-8dcb-0456bbc1a1e3.html,https://www.yorkdispatch.com/picture-gallery/news/2018/03/24/photos-march-for-our-lives-around-the-country/33242995/,,,March,"Charleston , WV, US","Charleston, WV, USA",38.3498195,-81.6326234
Huntington,Heritage Station,WV,US, 3/24/2018,around 100,100,,100,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.herald-dispatch.com/multimedia/photos-citizens-advocate-gun-control-during-march-for-our-lives/collection_02291b62-2fc5-11e8-a58d-13ef5180d01e.html#2,http://www.wsaz.com/content/news/Crowd-turns-out-in-Huntington-to-rally-for-gun-control-477828663.html,http://www.williamsondailynews.com/news/teens-adults-march-in-huntington-as-student-led-gun-protests/article_c44a0d0a-77d3-5d30-b1d2-1b0b74ece85e.html,,March,"Huntington , WV, US","Huntington, WV, USA",38.4192496,-82.445154
Logan,,WV,US, 3/24/2018,,,,,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://wchstv.com/news/local/students-rally-across-west-virginia-for-gun-reform,,,,March,"Logan , WV, US","Logan, WV 25601, USA",37.8487147,-81.9934581
Morgantown,,WV,US, 3/24/2018,more than 300,300,,300,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.thedaonline.com/news/high-school-student-leads-morgantown-march-for-our-lives/article_fff66672-2f99-11e8-8070-7fd6378032b9.html,,,,March,"Morgantown , WV, US","Morgantown, WV, USA",39.629526,-79.9558968
Parkersburg,market st to wood county courthouse,WV,US, 3/24/2018,around 30,30,,30,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.thenewscenter.tv/content/news/March-For-Our-Lives-Rallies-and-Marches-Held-In-the-MOV-477838313.html,,,,March,"Parkersburg , WV, US","Parkersburg, WV, USA",39.2667418,-81.5615135
Wheeling,,WV,US, 3/24/2018,picture ,12,,24,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://wtov9.com/news/local/2018-march-for-our-lives,,,,March,"Wheeling , WV, US","Wheeling, WV 26003, USA",40.0639616,-80.7209149
Jackson,center,WY,US, 3/24/2018,at least 260; one count at 267,260,,267,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,https://buckrail.com/jackson-joins-nation-in-march-for-our-lives/,,,heavy snowfall,March,"Jackson , WY, US","Jackson, WY, USA",43.4799291,-110.7624282
Laramie,Downtown Laramie First Plaza,WY,US, 3/24/2018,na,517,,517,Laramie High March for Our Live Rally and Mini-March,support gun control,Pro-Gun Reform,rally; march,0,0,0,0,1,1,https://event.marchforourlives.com/event/march-our-lives-events/search/,http://www.laramieboomerang.com/news/high-school-students-host-march-for-our-lives-on-saturday/article_91f3c554-2fe2-11e8-bb75-070e4ef50093.html,http://laramielive.com/laramie-students-march-for-their-lives/,,March,"Laramie , WY, US","Laramie, WY, USA",41.3113669,-105.5911007
Pinedale,Main Street; American Legion Park,WY,US, 3/24/2018,about 30,30,,30,March for Our Lives,support gun control,Pro-Gun Reform,march,0,0,0,0,1,1,http://www.kulr8.com/story/37800864/student-protests-counter-protest-set-for-montana-wyoming,https://pinedaleroundup.com/article/march-for-our-lives,,,March,"Pinedale , WY, US","Pinedale, WY 82941, USA",42.8678809,-109.8633501
Sheridan,Grinnell & Main St,WY,US, 3/24/2018,a few dozen,24,,24,March For Our Lives Rally Sheridan,support gun control,Pro-Gun Reform,rally,0,0,0,0,1,1,https://event.marchforourlives.com/event/march-our-lives-events/search/,https://sheridanpress.smugmug.com/Events/March-for-Our-Lives-Rally-in-Sheridan/,http://www.apnewsarchive.com/2018/Students-and-gun-control-advocates-in-Montana-and-Wyoming-are-rallying-in-support-of-marches-nationwide-called-for-by-students-who-survived-February-s-school-shooting-in-Florida/id-4e8ffe930dff4e7f987f2dc5be5689a4,,March,"Sheridan , WY, US","Sheridan, WY 82801, USA",44.7971939,-106.9561791
Anchorage,Robert Service High School,AK,US, 3/14/2018,,,,,students,Enough: National School Walkout,Pro-Gun Reform,walkout,0,0,0,0,1,1,http://www.anchoragepress.com/news/anchorage-students-follow-suit-organize-walkouts-over-government-s-failure/article_5691f884-1d39-11e8-b180-63bae31058db.html,,,,March,"Anchorage , AK, US","Anchorage, AK, USA",61.2180556,-149.9002778
Anchorage,West Anchorage High School,AK,US, 3/14/2018,,,,,students,Enough: National School Walkout,Pro-Gun Reform,walkout,0,0,0,0,1,1,http://www.anchoragepress.com/news/anchorage-students-follow-suit-organize-walkouts-over-government-s-failure/article_5691f884-1d39-11e8-b180-63bae31058db.html,,,,March,"Anchorage , AK, US","Anchorage, AK, USA",61.2180556,-149.9002778
Haines,Haines High School,AK,US, 3/14/2018,about 55,55,,55,students; community members,Enough: National School Walkout,Pro-Gun Reform,walkout,0,0,0,0,1,1,http://www.chilkatvalleynews.com/story/2018/03/08/news/students-to-stage-walkouts-in-response-to-school-shootings/11606.html,http://www.chilkatvalleynews.com/story/2018/03/15/news/students-show-solidarity-with-nationwide-walkout/11625.html,,"about 25 students, about 30 community members walking together",March,"Haines , AK, US","Haines, AK 99827, USA",59.2358333,-135.445
Juneau,Alaska State Capitol; Juneau-Douglas High School ,AK,US, 3/14/2018,More than 100,100,,100,students,Enough: National School Walkout,Pro-Gun Reform,walkout,0,0,0,0,1,1,https://www.nytimes.com/2018/03/14/us/photos-gun-protest.html,,,,March,"Juneau , AK, US","Juneau, AK, USA",58.3019444,-134.4197221
Juneau,Thunder Mountain High School,AK,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,,,,,0,1,https://www.ktoo.org/2018/03/13/juneau-high-school-activists-plan-school-safety-walkouts-solidarity-national-protest/,,,,March,"Juneau , AK, US","Juneau, AK, USA",58.3019444,-134.4197221
Athens,Athens High School,AL,US, 3/14/2018,,,,,students,be kind; remember Parkland,0,walkup; memorial,,,,,1,1,http://www.wsfa.com/story/37722877/tn-valley-schools-participating-in-national-school-walkout,,,,March,"Athens , AL, US","Athens, AL, USA",34.8028661,-86.9716741
Birmingham,The Alabama School of Fine Arts,AL,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,0,0,0,0,1,1,http://www.wiat.com/news/local/photos-schools-in-central-alabama-participate-in-national-school-walkout-day-1/1044882568,,,,March,"Birmingham , AL, US","Birmingham, AL, USA",33.5185892,-86.8103567
Birmingham,Huffman High School,AL,US, 3/14/2018,dozens,24,,24,students,,Pro-Gun Reform,walkout,0,0,0,0,0,1,http://www.al.com/news/birmingham/index.ssf/2018/03/huffman_high_school_students_w.html,,,,March,"Birmingham , AL, US","Birmingham, AL, USA",33.5185892,-86.8103567
Birmingham,Jones Valley Middle School,AL,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.facebook.com/birminghamaft/videos/1553767054720790/,,,,March,"Birmingham , AL, US","Birmingham, AL, USA",33.5185892,-86.8103567
Birmingham,Parker High School,AL,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,0,0,0,0,0,1,http://www.wiat.com/news/local/photos-schools-in-central-alabama-participate-in-national-school-walkout-day-1/1044882568,,,,March,"Birmingham , AL, US","Birmingham, AL, USA",33.5185892,-86.8103567
Chelsea ,Chelsea High School,AL,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,,,,,1,1,http://www.wiat.com/news/local/students-in-central-alabama-plan-national-walkout-day-events/1044199240,,,,March,"Chelsea  , AL, US","Chelsea, AL, USA",33.3401108,-86.6302625
Florence,Florence High School,AL,US, 3/14/2018,,,,,students,be kind; remember Parkland,0,walkup; memorial,,,,,1,1,http://www.wsfa.com/story/37722877/tn-valley-schools-participating-in-national-school-walkout,,,,March,"Florence , AL, US","Florence, AL, USA",34.79981,-87.677251
Harvest,Sparkman High School,AL,US, 3/14/2018,,,,,Students; Womens March Youth,Enough: National School Walkout,Pro-Gun Reform,walkout,,,,,1,1,https://www.actionnetwork.org/event_campaigns/enough-national-school-walkout,,,,March,"Harvest , AL, US","Harvest, AL 35749, USA",34.8556441,-86.7508323
Huntsville,Columbia High School,AL,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,0,0,0,0,0,1,http://whnt.com/2018/03/14/huntsville-city-school-students-walk-out-to-end-school-violence/,,,,March,"Huntsville , AL, US","Huntsville, AL, USA",34.7303688,-86.5861037
Huntsville,Grissom High School,AL,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,0,0,0,0,0,1,http://whnt.com/2018/03/14/huntsville-city-school-students-walk-out-to-end-school-violence/,,,,March,"Huntsville , AL, US","Huntsville, AL, USA",34.7303688,-86.5861037
Huntsville,Huntsville High School,AL,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,0,0,0,0,0,1,http://whnt.com/2018/03/14/huntsville-city-school-students-walk-out-to-end-school-violence/,,,,March,"Huntsville , AL, US","Huntsville, AL, USA",34.7303688,-86.5861037
Huntsville,Lee High School,AL,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,0,0,0,0,0,1,http://whnt.com/2018/03/14/huntsville-city-school-students-walk-out-to-end-school-violence/,,,,March,"Huntsville , AL, US","Huntsville, AL, USA",34.7303688,-86.5861037
Mobile,Baker High School,AL,US, 3/14/2018,hundreds,200,,200,students,Enough: National School Walkout,Pro-Gun Reform,walkout,0,0,0,0,1,1,http://www.wkrg.com/news/mobile-county/hundreds-march-in-solidarity-at-baker-high-school/1045090294,,,,March,"Mobile , AL, US","Mobile, AL, USA",30.6953657,-88.0398912
Bentonville,Bentonville High School,AR,US, 3/14/2018,about 400,400,,400,students,,Pro-Gun Reform,walkout,0,0,0,0,1,1,http://www.arkansasmatters.com/news/local-news/parent-students-paddled-after-participating-in-walkout/1049088398,,,,March,"Bentonville , AR, US","Bentonville, AR, USA",36.3728538,-94.2088172
Centerton,Bentonville West High School,AR,US, 3/14/2018,another 200,200,,200,students,,Pro-Gun Reform,walkout,0,0,0,0,1,1,https://twitter.com/a_renee2019/status/973949905248116736?s=09,http://www.arkansasmatters.com/news/local-news/parent-students-paddled-after-participating-in-walkout/1049088398,,,March,"Centerton , AR, US","Centerton, AR, USA",36.359799,-94.2852085
Conway,Conway High School,AR,US, 3/14/2018,about 60,60,,60,students,,Pro-Gun Reform,walkout,0,0,0,0,1,1,form,,,includes 50 from HS and 10 from MS,March,"Conway , AR, US","Conway, AR, USA",35.0886963,-92.4421011
Fayetteville ,Fayetteville High School,AR,US, 3/14/2018,estimated 1000,1000,,1000,students,,Pro-Gun Reform,walkout; march,0,0,0,0,1,1,http://www.arkansasonline.com/news/2018/mar/15/arkansas-kids-join-walkout-20180315/?page=4,,,1000 on walkout of whom 400 went on march,March,"Fayetteville  , AR, US","Fayetteville, AR, USA",36.082156,-94.1718542
Fort Smith,Belle Point New Tech Academy,AR,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,0,0,0,0,1,1,http://www.arkansasonline.com/news/2018/mar/15/arkansas-kids-join-walkout-20180315/?page=4,,,,March,"Fort Smith , AR, US","Fort Smith, AR, USA",35.3859242,-94.3985475
Fort Smith,Fort Smith Northside High,AR,US, 3/14/2018,,,,,students,,Pro-Gun Reform,walkout,0,0,0,0,0,1,http://www.arkansasonline.com/news/2018/mar/15/arkansas-kids-join-walkout-20180315/?page=4,,,,March,"Fort Smith , AR, US","Fort Smith, AR, USA",35.3859242,-94.3985475
Greenbrier,Greenbrier High School,AR,US, 3/14/2018,na,3,,3,students,,Pro-Gun Reform,walkout,0,3,0,0,1,1,https://www.thedailybeast.com/teens-face-corporal-punishment-in-rural-arkansas-for-participating-in-student-walkout,https://twitter.com/donnadb/status/977720909522964480,,,March,"Greenbrier , AR, US","Greenbrier, AR 72058, USA",35.2339712,-92.387655
